# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Field_ID","Elevation","Latitude","Longitude","Location","Slope"
"4165","2140.9","-2.5","32.5","15.0"
"10217","1589.7","-6.5","34.1","13.8"
"17496","814.8","-4.0","33.1","14.55"
"36840","1991.3","-4.4","31.7","13.65"
"15016","1339.6","-4.2","29.7","12.75"
"8225","1142.0","-6.0","31.9","12.95"
"26114","920.6","-4.5","31.7","13.6"
"14128","566.2","-4.3","30.2","12.95"
"15246","921.1","-2.7","29.0","13.15"
"3431","2143.3","-2.4","29.4","13.5"
"39096","442.8","-6.0","31.7","12.85"
"28463","395.9","-5.8","28.8","11.5"
"43018","467.9","-4.5","31.0","13.25"
"8538","1914.3","-3.7","29.8","13.05"
"10852","757.5","-3.6","29.0","12.7"
"26939","811.1","-4.2","30.7","13.25"
"26831","653.6","-3.0","27.5","12.25"
"399","934.9","-4.9","31.5","13.3"
"7747","1458.6","-7.2","33.8","13.3"
"43836","562.4","-3.3","28.7","12.7"
"15298","1379.1","-6.2","31.0","12.4"
"31112","1265.4","-4.0","32.3","14.15"
"34719","1347.5","-7.8","34.6","13.4"
"23578","1589.7","-8.0","33.4","12.7"
"22109","2437.4","-0.8","27.9","13.55"
"34092","945.3","-4.2","33.3","14.55"
"24975","908.1","-2.8","26.0","11.6"
"12322","457.3","-4.6","31.4","13.4"
"40803","1277.1","-6.5","32.9","13.2"
"34718","1099.5","-2.6","28.2","12.8"
"26965","1049.4","-6.4","33.1","13.35"
"36678","1732.9","-7.0","32.3","12.65"
"5010","1837.6","-5.8","33.7","13.95"
"17466","1091.1","-5.1","30.0","12.45"
"2893","1533.5","-6.8","32.5","12.85"
"32249","1757.8","-6.4","33.7","13.65"
"36502","1118.9","-2.7","29.0","13.15"
"6491","1111.3","-5.7","32.0","13.15"
"3617","1333.5","-7.4","32.0","12.3"
"39276","522.0","-4.1","28.5","12.2"
"21558","644.8","-3.3","30.3","13.5"
"6753","2003.7","-4.9","33.0","14.05"
"25607","2315.9","-1.8","32.9","15.55"
"25562","915.6","-5.1","31.8","13.35"
"3609","1607.6","-5.1","30.6","12.75"
"18695","798.4","-5.4","31.6","13.1"
"9531","1593.8","-7.9","34.6","13.35"
"35500","342.0","-6.7","33.2","13.25"
"20153","1460.2","-4.0","32.3","14.15"
"5356","1610.4","-2.9","29.5","13.3"
"32070","571.2","-4.6","32.3","13.85"
"8057","1373.5","-3.1","29.1","13.0"
"14190","1919.7","-4.6","31.8","13.6"
"17102","1596.6","-8.2","34.3","13.05"
"43420","1321.2","-3.9","33.9","15.0"
"16454","1190.3","-3.5","27.2","11.85"
"13664","804.6","-2.0","28.8","13.4"
"19274","1070.4","-3.3","29.8","13.25"
"34671","707.6","-6.0","30.9","12.45"
"17212","762.1","-4.2","31.5","13.65"
"8407","1014.6","-5.7","31.0","12.65"
"29752","555.9","-4.5","32.5","14.0"
"17203","1651.8","-6.6","32.8","13.1"
"45099","1055.2","-5.0","29.3","12.15"
"34657","827.6","-5.4","31.9","13.25"
"42835","529.4","-3.9","31.5","13.8"
"13847","1674.2","-4.2","30.6","13.2"
"31776","612.4","-4.5","28.4","11.95"
"8249","1725.4","-2.8","28.2","12.7"
"16294","1410.5","-5.1","30.3","12.6"
"29664","1743.8","-6.8","32.3","12.75"
"11450","589.7","-4.2","31.8","13.8"
"25152","1352.2","-5.1","33.1","14.0"
"3030","1139.4","-4.8","30.3","12.75"
"12654","2034.0","-2.9","33.7","15.4"
"30658","1775.8","-3.6","32.7","14.55"
"13455","1656.3","-7.1","34.6","13.75"
"20537","1239.9","-4.3","31.6","13.65"
"24887","500.5","-4.3","30.5","13.1"
"8745","1164.8","-3.3","29.1","12.9"
"43677","690.4","-3.8","29.6","12.9"
"36494","1719.0","-6.2","33.5","13.65"
"14005","1784.5","-3.9","30.3","13.2"
"21023","1708.4","-4.1","30.9","13.4"
"9619","1676.0","-7.2","32.7","12.75"
"22004","1187.3","-3.3","28.1","12.4"
"41577","1015.2","-3.6","28.9","12.65"
"32498","854.9","-4.3","29.8","12.75"
"13911","1286.9","-4.3","29.5","12.6"
"23327","687.6","-3.9","31.2","13.65"
"7134","519.8","-5.2","28.2","11.5"
"1900","963.2","-4.5","31.8","13.65"
"29073","544.5","-5.8","28.4","11.3"
"17052","718.7","-7.7","29.5","10.9"
"25998","1722.1","-7.0","32.3","12.65"
"19354","1473.5","-6.8","34.8","14.0"
"39042","814.9","-2.7","30.2","13.75"
"40148","1187.6","-1.9","30.7","14.4"
"24137","188.9","-7.7","29.3","10.8"
"8768","1724.4","-6.2","32.6","13.2"
"3862","1467.7","-5.7","32.3","13.3"
"32331","898.8","-4.6","31.1","13.25"
"454","515.5","-4.0","30.8","13.4"
"34644","542.0","-4.9","32.2","13.65"
"22902","1556.2","-7.2","33.1","12.95"
"18481","934.5","-4.2","31.1","13.45"
"44554","921.5","-4.6","30.6","13.0"
"11348","483.6","-4.1","31.3","13.6"
"14499","1731.4","-2.7","32.0","14.65"
"5657","1378.3","-5.2","31.4","13.1"
"16947","835.0","-4.4","31.0","13.3"
"2191","634.1","-5.7","28.9","11.6"
"6946","1044.7","-3.4","27.9","12.25"
"30899","529.1","-5.3","31.4","13.05"
"25997","1713.6","-7.0","34.1","13.55"
"17115","748.2","-4.4","31.8","13.7"
"14756","609.8","-3.5","30.1","13.3"
"7397","777.8","-3.0","31.0","14.0"
"43709","1853.2","-2.1","28.3","13.1"
"14065","546.4","-5.4","30.4","12.5"
"26392","871.5","-1.7","28.0","13.15"
"38917","1463.8","-2.2","29.8","13.8"
"33676","1202.5","-2.4","27.2","12.4"
"7969","319.0","-6.3","32.8","13.25"
"17698","1648.2","-2.0","29.0","13.5"
"34530","575.2","-3.3","31.8","14.25"
"32077","332.4","-7.6","31.7","12.05"
"13905","629.4","-2.7","28.2","12.75"
"22197","312.4","-6.1","30.6","12.25"
"14459","447.5","-6.9","31.6","12.35"
"5020","877.0","-4.4","32.1","13.85"
"24138","1640.2","-2.7","27.4","12.35"
"15888","1781.3","-6.2","35.4","14.6"
"40991","972.9","-3.8","32.0","14.1"
"21418","1794.7","-5.1","30.6","12.75"
"20868","1918.6","-3.2","30.7","13.75"
"1655","982.3","-2.2","30.8","14.3"
"28443","1203.7","-4.5","29.9","12.7"
"9532","1567.0","-6.8","34.7","13.95"
"22732","1132.6","-3.1","28.3","12.6"
"26976","610.0","-5.8","30.5","12.35"
"22730","587.5","-3.2","29.1","12.95"
"6887","1630.2","-4.8","29.2","12.2"
"20926","1387.0","-3.2","30.9","13.85"
"21122","1597.5","-2.1","31.1","14.5"
"14354","1724.9","-2.9","27.7","12.4"
"26927","1058.4","-4.9","32.1","13.6"
"4867","669.1","-4.6","30.7","13.05"
"42235","1312.5","-3.9","31.5","13.8"
"34803","1613.6","-3.0","30.9","13.95"
"216","1334.7","-7.8","33.1","12.65"
"29198","1646.7","-5.6","30.6","12.5"
"5879","1295.7","-5.7","32.6","13.45"
"21434","1295.8","-3.8","29.1","12.65"
"34534","1697.8","-3.8","31.2","13.7"
"43094","1682.3","-6.7","32.2","12.75"
"15143","1221.2","-4.3","32.2","13.95"
"12730","2243.5","-1.8","31.5","14.85"
"14532","467.9","-4.4","31.7","13.65"
"8568","357.0","-6.5","30.1","11.8"
"15638","1768.3","-6.9","35.5","14.3"
"17737","1297.8","-6.4","35.0","14.3"
"24508","598.4","-4.7","27.8","11.55"
"42516","1186.7","-4.4","30.8","13.2"
"43611","1911.4","-5.1","33.3","14.1"
"1175","912.3","-2.5","30.7","14.1"
"19327","966.0","-2.4","27.7","12.65"
"22238","700.7","-4.2","30.0","12.9"
"31142","2298.6","-2.1","29.1","13.5"
"19489","226.2","-7.4","32.6","12.6"
"33834","1680.7","-5.0","28.9","11.95"
"22798","671.4","-2.3","27.0","12.35"
"26157","1168.3","-5.7","31.6","12.95"
"44980","630.8","-5.0","31.7","13.35"
"898","557.4","-4.5","30.9","13.2"
"24294","1148.5","-3.6","29.5","12.95"
"5595","733.9","-2.4","25.9","11.75"
"27324","949.0","-4.5","29.2","12.35"
"16174","755.3","-2.5","29.6","13.55"
"21594","1324.5","-6.4","32.7","13.15"
"32202","1161.9","-2.3","27.6","12.65"
"16864","720.5","-4.6","32.2","13.8"
"23186","1195.6","-4.6","31.4","13.4"
"38453","1090.1","-2.0","28.6","13.3"
"42326","1766.9","-6.1","33.0","13.45"
"42555","1190.8","-5.4","30.8","12.7"
"24097","1584.3","-4.7","33.1","14.2"
"4550","1170.4","-3.2","27.2","12.0"
"9724","675.6","-4.7","31.1","13.2"
"22780","1774.0","-2.1","31.1","14.5"
"25310","1264.2","-3.2","30.8","13.8"
"12804","831.8","-1.7","30.5","14.4"
"3488","127.9","-7.9","33.5","12.8"
"16201","1185.7","-4.3","31.3","13.5"
"21077","1094.4","-5.0","29.6","12.3"
"19100","1165.2","-3.4","30.8","13.7"
"38957","972.1","-4.9","29.4","12.25"
"15258","1637.3","-7.5","34.4","13.45"
"1107","1132.0","-3.5","30.1","13.3"
"42380","509.7","-4.7","30.1","12.7"
"12994","1677.6","-2.5","33.2","15.35"
"31914","1514.1","-9.1","35.9","13.4"
"32226","890.9","-3.0","30.8","13.9"
"3375","1197.6","-5.6","29.5","11.95"
"19313","1650.5","-3.2","30.1","13.45"
"17802","1013.1","-5.1","30.6","12.75"
"27933","1792.8","-3.5","29.8","13.15"
"20066","806.2","-1.8","30.3","14.25"
"31059","1897.2","-5.2","28.4","11.6"
"33552","1614.3","-7.3","31.6","12.15"
"3564","1755.2","-4.1","32.0","13.95"
"8358","671.2","-2.9","30.4","13.75"
"26098","2093.8","-4.0","29.0","12.5"
"7686","639.2","-5.3","32.3","13.5"
"36913","1737.2","-2.1","29.0","13.45"
"36075","1440.7","-3.9","28.2","12.15"
"2185","1742.2","-2.8","30.6","13.9"
"27831","631.7","-6.3","32.2","12.95"
"3863","1017.4","-4.1","31.0","13.45"
"23167","1929.9","-5.5","32.0","13.25"
"9433","1259.6","-3.6","32.1","14.25"
"11976","1275.5","-5.6","31.4","12.9"
"24452","1377.7","-2.1","28.3","13.1"
"18943","1785.8","-3.4","29.9","13.25"
"1278","1427.8","-2.8","28.7","12.95"
"13511","1007.4","-5.6","31.8","13.1"
"231","1670.1","-7.5","33.9","13.2"
"28266","1685.3","-3.5","32.6","14.55"
"10036","1872.4","-5.7","32.1","13.2"
"19960","1102.0","-3.6","28.1","12.25"
"14653","1047.2","-5.4","33.2","13.9"
"42102","1109.9","-5.0","30.9","12.95"
"2791","1775.4","-3.7","31.1","13.7"
"7836","1595.7","-5.7","30.5","12.4"
"16842","1653.9","-6.9","33.9","13.5"
"41644","1678.7","-6.5","32.1","12.8"
"32032","1862.2","-6.0","31.6","12.8"
"33835","1328.2","-7.8","31.4","11.8"
"22921","601.7","-3.3","30.3","13.5"
"24006","318.7","-6.0","33.1","13.55"
"34805","805.7","-3.7","30.3","13.3"
"3734","1177.8","-4.8","32.0","13.6"
"17161","1318.3","-2.4","27.5","12.55"
"7831","515.2","-3.8","29.0","12.6"
"43296","1377.2","-4.5","29.3","12.4"
"4672","1448.9","-3.2","30.6","13.7"
"19138","1843.5","-5.4","35.2","14.9"
"21317","1319.5","-3.5","29.0","12.75"
"16085","774.7","-3.0","30.6","13.8"
"25243","889.4","-5.2","31.0","12.9"
"13559","676.5","-4.1","32.8","14.35"
"17396","642.6","-4.4","31.5","13.55"
"16071","1504.5","-3.9","30.1","13.1"
"29220","1786.8","-6.0","34.9","14.45"
"7893","527.4","-6.6","35.9","14.65"
"4305","1637.3","-2.6","31.6","14.5"
"15294","1684.5","-5.9","32.3","13.2"
"28593","1887.4","-3.6","30.8","13.6"
"43929","2068.8","-4.4","33.1","14.35"
"14313","1088.1","-6.2","33.5","13.65"
"30269","295.8","-6.0","29.9","11.95"
"26808","1449.6","-2.3","27.1","12.4"
"18503","1330.7","-4.0","28.9","12.45"
"44648","1967.3","-3.4","30.9","13.75"
"21035","383.9","-5.2","33.5","14.15"
"13609","1942.7","-2.9","31.1","14.1"
"41472","662.2","-4.2","30.7","13.25"
"28053","730.8","-2.5","28.6","13.05"
"6985","1822.3","-4.0","30.7","13.35"
"12858","625.8","-3.0","29.6","13.3"
"5908","681.5","-4.8","28.8","12.0"
"9743","880.8","-1.6","28.4","13.4"
"15751","1241.7","-5.9","33.9","14.0"
"21425","742.6","-2.5","31.4","14.45"
"16946","785.1","-2.9","30.3","13.7"
"6293","706.9","-4.0","29.7","12.85"
"20305","1109.7","-5.7","31.2","12.75"
"4832","1658.4","-5.3","31.0","12.85"
"38632","595.7","-3.1","27.7","12.3"
"28558","1930.9","-3.7","32.1","14.2"
"3804","800.7","-4.1","30.5","13.2"
"34100","513.1","-6.6","31.0","12.2"
"44728","1328.0","-3.0","28.4","12.7"
"33348","2321.9","-2.0","29.9","13.95"
"22752","951.6","-4.3","31.3","13.5"
"14311","1499.4","-6.0","33.1","13.55"
"15529","1162.1","-4.6","30.7","13.05"
"32414","1015.9","-5.4","29.7","12.15"
"13505","303.0","-6.1","33.0","13.45"
"32946","1308.3","-3.6","31.0","13.7"
"2730","1760.1","-2.7","30.1","13.7"
"21012","1399.9","-4.9","32.5","13.8"
"43005","1666.8","-7.4","32.6","12.6"
"32133","1421.6","-1.8","29.8","14.0"
"43722","697.6","-4.4","30.6","13.1"
"16642","587.7","-3.3","28.6","12.65"
"20416","1632.9","-6.1","31.4","12.65"
"11636","1673.1","-5.5","32.3","13.4"
"29314","1919.4","-4.8","29.7","12.45"
"39570","908.4","-3.8","29.4","12.8"
"40754","971.9","-4.6","30.0","12.7"
"27456","1762.5","-6.9","34.6","13.85"
"21222","1628.2","-2.6","30.8","14.1"
"40975","1117.9","-4.8","32.0","13.6"
"44861","1114.9","-3.5","29.4","12.95"
"13247","2026.6","-3.3","30.0","13.35"
"44180","432.8","-6.0","30.8","12.4"
"32211","2084.8","-2.7","32.0","14.65"
"890","1281.9","-1.2","29.3","14.05"
"38240","1757.6","-3.9","28.6","12.35"
"1377","1686.3","-6.7","32.2","12.75"
"33916","1303.7","-4.0","31.6","13.8"
"13800","1106.4","-3.7","30.4","13.35"
"8934","1271.5","-5.2","30.9","12.85"
"36111","1227.2","-5.3","31.7","13.2"
"43539","1593.1","-4.0","31.3","13.65"
"45143","1757.1","-2.6","29.1","13.25"
"10430","1188.7","-4.5","30.4","12.95"
"12894","1176.6","-3.8","31.2","13.7"
"28994","715.8","-2.5","29.5","13.5"
"38764","618.6","-5.4","31.2","12.9"
"28895","2188.1","-2.1","28.5","13.2"
"7892","1950.8","-3.5","32.5","14.5"
"35639","1205.0","-4.8","31.0","13.1"
"41799","1253.6","-3.0","30.0","13.5"
"32023","1354.3","-5.5","30.4","12.45"
"34708","1757.3","-4.0","30.1","13.05"
"8546","2316.3","-1.8","26.7","12.45"
"18875","615.1","-6.3","31.7","12.7"
"33278","888.9","-4.0","28.3","12.15"
"19148","1111.9","-3.1","28.8","12.85"
"354","735.6","-5.3","30.3","12.5"
"23642","1756.8","-2.2","29.8","13.8"
"11841","1499.8","-9.0","33.4","12.2"
"37326","1660.0","-5.3","31.1","12.9"
"36891","1257.1","-3.4","30.9","13.75"
"30398","1429.9","-4.9","30.4","12.75"
"8368","2040.4","-4.7","31.0","13.15"
"14815","1654.0","-6.3","33.4","13.55"
"21835","831.7","-4.0","28.5","12.25"
"21622","406.7","-6.0","32.2","13.1"
"35665","1647.9","-2.2","30.8","14.3"
"44398","1305.2","-3.9","31.2","13.65"
"39724","1463.5","-5.8","34.4","14.3"
"17714","1552.1","-5.5","32.1","13.3"
"16330","1687.9","-3.1","31.1","14.0"
"8780","510.8","-5.4","31.0","12.8"
"33929","1342.8","-3.9","29.9","13.0"
"24385","1869.9","-5.2","34.0","14.4"
"32589","878.8","-5.6","34.1","14.25"
"43127","1654.3","-6.4","33.8","13.7"
"21501","492.6","-4.0","28.6","12.3"
"36381","1298.1","-4.7","32.6","13.95"
"8326","639.7","-3.0","28.3","12.65"
"26378","1091.7","-2.3","30.0","13.85"
"40431","887.7","-5.4","30.1","12.35"
"4647","1215.3","-3.2","30.3","13.55"
"35698","854.6","-4.7","29.3","12.3"
"24296","685.6","-4.9","30.5","12.8"
"30689","1293.2","-4.6","30.3","12.85"
"43984","642.8","-3.6","27.6","12.0"
"23785","545.4","-3.6","31.4","13.9"
"27813","1640.5","-3.5","32.7","14.6"
"25331","755.0","-2.0","26.6","12.3"
"43500","806.0","-4.6","31.1","13.25"
"10993","1106.6","-5.4","32.3","13.45"
"33042","928.0","-3.4","31.5","14.05"
"39608","1104.3","-4.1","30.3","13.1"
"25203","797.3","-2.2","30.3","14.05"
"4449","1927.3","-5.5","31.1","12.8"
"13316","2028.5","-4.7","29.0","12.15"
"39148","629.9","-3.2","28.0","12.4"
"40939","1247.4","-3.3","29.6","13.15"
"40384","1282.8","-1.8","29.9","14.05"
"24007","811.3","-3.7","28.6","12.45"
"9162","956.6","-4.6","31.9","13.65"
"501","1632.5","-7.1","30.4","11.65"
"21862","1712.0","-5.2","30.3","12.55"
"12358","548.0","-3.4","32.0","14.3"
"14875","1947.1","-5.3","31.1","12.9"
"6067","470.0","-5.5","31.6","13.05"
"10504","609.2","-5.4","32.9","13.75"
"15558","985.4","-2.0","26.0","12.0"
"18805","1891.8","-5.8","33.7","13.95"
"15924","1261.8","-3.6","28.5","12.45"
"19042","598.1","-3.3","28.7","12.7"
"16343","1069.6","-6.0","32.4","13.2"
"27809","1269.8","-3.5","29.0","12.75"
"19519","1741.1","-6.7","31.6","12.45"
"20026","2069.1","-3.0","29.4","13.2"
"43400","1306.5","-3.3","31.1","13.9"
"27492","812.5","-4.4","29.9","12.75"
"42303","1303.4","-5.9","30.1","12.1"
"42623","974.5","-3.9","30.2","13.15"
"19060","1122.3","-4.9","32.6","13.85"
"2404","1114.8","-6.0","33.3","13.65"
"17926","583.2","-3.5","29.9","13.2"
"26566","736.9","-3.5","33.0","14.75"
"15910","1395.8","-4.5","31.3","13.4"
"24928","243.7","-7.2","33.1","12.95"
"26223","1207.6","-1.3","27.3","13.0"
"43564","1147.3","-3.0","31.1","14.05"
"5692","996.3","-5.0","30.4","12.7"
"4704","2151.6","-2.6","32.7","15.05"
"43013","1052.0","-4.3","32.1","13.9"
"15750","1558.4","-5.5","31.2","12.85"
"44943","526.6","-5.4","30.1","12.35"
"1000","422.3","-4.8","28.8","12.0"
"22792","616.9","-5.0","31.2","13.1"
"11917","1897.9","-3.2","30.5","13.65"
"24375","1299.2","-6.9","32.3","12.7"
"26461","461.8","-5.8","30.9","12.55"
"15170","355.4","-7.1","31.6","12.25"
"2463","1102.8","-2.7","27.5","12.4"
"44044","577.7","-4.5","30.6","13.05"
"144","1258.8","-3.3","30.2","13.45"
"36802","1958.4","-2.8","30.0","13.6"
"25701","334.4","-6.7","29.7","11.5"
"14763","640.2","-4.6","30.8","13.1"
"10226","1148.4","-3.5","31.7","14.1"
"30661","1362.3","-3.6","30.4","13.4"
"38656","1698.6","-2.1","29.9","13.9"
"40817","1318.1","-7.0","34.7","13.85"
"19711","2093.5","-2.5","30.6","14.05"
"34741","1390.0","-2.1","29.8","13.85"
"23529","614.2","-4.8","33.7","14.45"
"31167","1297.6","-5.8","34.1","14.15"
"9288","438.5","-4.6","31.5","13.45"
"23145","1583.2","-1.9","28.3","13.2"
"18173","545.6","-4.1","30.9","13.4"
"12347","716.4","-2.8","29.4","13.3"
"10163","849.2","-2.2","27.7","12.75"
"23542","1061.6","-5.8","32.0","13.1"
"22943","1824.9","-2.3","29.9","13.8"
"26088","1900.4","-5.9","32.7","13.4"
"36237","2201.5","-2.4","30.6","14.1"
"13657","1604.0","-3.4","27.7","12.15"
"8091","855.4","-4.5","35.0","15.25"
"42499","1748.3","-3.4","30.4","13.5"
"3714","1638.2","-7.3","35.3","14.0"
"7667","1547.2","-8.7","35.0","13.15"
"2464","1198.2","-4.0","28.0","12.0"
"21987","1155.0","-5.7","32.8","13.55"
"2874","1073.4","-4.2","30.4","13.1"
"1121","642.9","-3.6","29.6","13.0"
"36037","1285.8","-2.5","29.7","13.6"
"2585","1650.5","-4.6","33.8","14.6"
"17417","389.1","-6.4","32.3","12.95"
"30705","558.2","-3.5","31.5","14.0"
"17914","899.7","-3.8","32.8","14.5"
"17243","1179.2","-5.1","33.5","14.2"
"33856","1561.9","-4.0","27.2","11.6"
"24958","1565.8","-6.3","32.2","12.95"
"16095","924.6","-4.7","30.2","12.75"
"12277","1608.1","-5.0","32.1","13.55"
"15400","646.4","-3.1","28.7","12.8"
"3789","1052.8","-3.9","29.9","13.0"
"23003","1002.9","-2.8","28.7","12.95"
"26332","561.0","-4.8","27.2","11.2"
"7321","1523.5","-5.5","34.5","14.5"
"11591","1701.1","-7.4","33.8","13.2"
"31689","1088.8","-4.2","31.3","13.55"
"6420","1105.8","-3.6","32.9","14.65"
"42399","1409.7","-1.9","27.1","12.6"
"19883","1246.5","-5.9","34.5","14.3"
"25754","474.6","-4.3","30.3","13.0"
"30405","1464.4","-6.0","30.2","12.1"
"21980","1618.1","-3.5","31.3","13.9"
"5742","894.3","-1.2","26.8","12.8"
"20586","2319.1","-1.7","29.4","13.85"
"36263","598.4","-4.3","31.2","13.45"
"40263","1006.7","-5.9","33.7","13.9"
"13962","1447.2","-3.4","30.8","13.7"
"3434","1275.8","-4.2","32.3","14.05"
"13538","864.8","-4.2","30.7","13.25"
"17779","1656.1","-7.7","34.3","13.3"
"11359","1025.0","-3.6","30.8","13.6"
"22206","475.2","-5.4","31.0","12.8"
"25978","1430.4","-4.2","29.4","12.6"
"20363","1119.8","-5.4","32.3","13.45"
"44164","2167.6","-2.7","32.8","15.05"
"22425","1286.2","-4.8","29.6","12.4"
"26541","703.6","-3.7","29.6","12.95"
"2740","611.4","-3.2","29.4","13.1"
"37054","1212.9","-3.7","32.4","14.35"
"17289","690.4","-2.6","25.6","11.5"
"9501","612.2","-3.8","29.2","12.7"
"21960","827.2","-2.7","28.8","13.05"
"9801","1267.8","-3.2","29.2","13.0"
"27320","1593.8","-5.4","31.7","13.15"
"44019","585.3","-4.3","29.6","12.65"
"27838","1650.9","-7.7","33.2","12.75"
"28735","591.9","-3.9","29.8","12.95"
"5342","929.6","-5.1","32.1","13.5"
"811","2241.7","-1.7","31.8","15.05"
"10476","747.5","-3.1","31.8","14.35"
"40413","1182.1","-3.8","27.5","11.85"
"41214","1356.8","-4.0","32.1","14.05"
"8578","1551.8","-5.8","32.3","13.25"
"173","1266.8","-3.1","29.5","13.2"
"40692","970.0","-4.8","28.8","12.0"
"37824","604.2","-4.5","33.6","14.55"
"16050","1192.3","-2.8","31.1","14.15"
"35823","1731.6","-2.1","30.2","14.05"
"32739","2148.1","-2.7","29.5","13.4"
"12637","618.3","-4.2","31.1","13.45"
"38229","1059.1","-3.1","31.0","13.95"
"36461","1314.5","-4.5","29.8","12.65"
"11427","1226.0","-5.5","32.6","13.55"
"7401","1201.5","-5.3","30.9","12.8"
"42826","1367.9","-3.0","30.5","13.75"
"22895","1531.5","-6.9","32.6","12.85"
"8957","1701.7","-4.0","32.0","14.0"
"23773","1965.7","-5.2","33.0","13.9"
"44528","548.5","-4.2","28.4","12.1"
"29559","608.1","-5.1","31.0","12.95"
"16797","1771.3","-6.9","30.9","12.0"
"33974","1224.9","-3.3","28.9","12.8"
"45089","1822.5","-1.5","32.9","15.7"
"20206","649.5","-3.2","31.1","13.95"
"44524","622.5","-3.9","28.4","12.25"
"3829","1417.7","-4.3","27.7","11.7"
"26574","1448.1","-2.1","28.5","13.2"
"23240","1630.6","-7.5","34.3","13.4"
"17936","1094.1","-3.2","31.2","14.0"
"2135","447.5","-5.8","32.1","13.15"
"35682","1158.8","-2.4","30.1","13.85"
"10311","1831.9","-4.7","29.9","12.6"
"18999","1684.4","-5.9","30.8","12.45"
"39897","932.8","-3.9","30.7","13.4"
"18167","1265.9","-2.5","28.0","12.75"
"25220","1725.6","-6.7","33.2","13.25"
"17353","858.5","-3.9","30.0","13.05"
"41661","564.4","-4.6","31.7","13.55"
"24902","1034.0","-4.3","31.4","13.55"
"36693","1049.2","-4.3","32.3","14.0"
"42261","952.7","-4.3","28.9","12.3"
"27806","1687.3","-7.2","33.4","13.1"
"5553","1513.9","-6.6","30.3","11.85"
"31928","2328.9","-1.5","29.0","13.75"
"23933","538.8","-3.6","29.8","13.1"
"12690","1125.2","-3.0","29.0","13.0"
"26065","1460.0","-6.3","31.6","12.65"
"40183","1472.5","-2.5","29.2","13.35"
"3068","1517.1","-6.2","33.1","13.45"
"35252","1247.2","-3.6","31.3","13.85"
"7635","1987.6","-4.1","33.0","14.45"
"29095","882.7","-1.3","29.4","14.05"
"38718","1552.4","-6.3","32.2","12.95"
"42049","1942.7","-3.6","31.1","13.75"
"6493","1249.9","-2.1","32.7","15.3"
"32072","632.4","-2.9","29.2","13.15"
"31596","985.7","-5.1","30.5","12.7"
"19166","1720.1","-2.8","27.8","12.5"
"44437","1156.9","-2.9","31.2","14.15"
"29339","589.0","-6.3","32.6","13.15"
"26517","685.7","-4.9","28.7","11.9"
"2098","1317.5","-4.3","31.5","13.6"
"24609","1798.7","-2.8","31.7","14.45"
"4614","385.1","-7.3","32.3","12.5"
"40126","1626.4","-4.0","30.5","13.25"
"3288","930.0","-4.8","30.4","12.8"
"16248","1511.8","-4.8","31.1","13.15"
"43027","538.0","-4.7","31.8","13.55"
"11235","850.5","-2.4","29.6","13.6"
"25847","460.9","-4.6","31.1","13.25"
"18739","1003.2","-5.1","27.9","11.4"
"36139","802.0","-4.5","27.7","11.6"
"32554","1664.8","-2.6","30.3","13.85"
"25585","680.8","-6.2","31.1","12.45"
"25768","575.2","-5.2","31.9","13.35"
"44097","593.9","-5.4","31.8","13.2"
"116","1279.9","-4.2","29.8","12.8"
"26615","1569.5","-5.7","34.1","14.2"
"39270","1801.6","-1.7","30.1","14.2"
"14467","908.9","-1.7","27.7","13.0"
"18303","1143.6","-5.9","29.7","11.9"
"8406","1686.1","-7.4","31.9","12.25"
"1631","1820.3","-3.1","30.7","13.8"
"40716","1089.3","-4.5","30.3","12.9"
"43188","464.8","-6.7","29.6","11.45"
"41404","1625.5","-7.3","36.1","14.4"
"17571","1425.4","-3.6","31.0","13.7"
"11275","1194.7","-4.0","30.2","13.1"
"43784","657.8","-3.8","27.4","11.8"
"13591","1120.2","-4.9","30.9","13.0"
"6429","1844.4","-6.2","33.5","13.65"
"29519","1168.5","-2.5","26.9","12.2"
"5672","1835.2","-3.3","31.1","13.9"
"20340","788.7","-3.6","31.1","13.75"
"42180","1304.6","-4.3","31.1","13.4"
"25604","423.4","-5.1","28.1","11.5"
"17681","630.6","-4.1","31.0","13.45"
"31723","759.0","-2.6","29.4","13.4"
"25873","1170.9","-4.9","31.3","13.2"
"38937","515.3","-3.9","31.8","13.95"
"15521","1695.4","-6.6","32.9","13.15"
"20715","584.7","-5.1","33.0","13.95"
"8480","366.8","-5.4","30.6","12.6"
"17683","1604.8","-5.3","30.7","12.7"
"6194","571.0","-3.8","31.8","14.0"
"36471","746.4","-5.5","33.4","13.95"
"27908","1052.7","-4.5","33.1","14.3"
"24242","390.4","-6.3","29.6","11.65"
"19007","1279.2","-2.7","28.1","12.7"
"42192","935.5","-4.6","32.6","14.0"
"38706","1618.8","-7.3","32.2","12.45"
"23875","1989.4","-4.8","33.1","14.15"
"29636","609.9","-2.9","28.6","12.85"
"12272","851.6","-2.7","29.6","13.45"
"16028","1339.5","-3.2","30.1","13.45"
"27170","1271.9","-4.7","31.4","13.35"
"15135","1403.0","-2.5","27.6","12.55"
"15570","1826.3","-4.4","27.7","11.65"
"33993","1108.2","-5.4","33.4","14.0"
"20212","1096.4","-6.0","34.1","14.05"
